,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-08-27 00:30:00+05:30,110695.58,110700.8,110501.57,110661.42,185.00673,-0.0003085940739459003,0.0003495132746582641,0.0022368028841990057,False,2025-08-27 00:30:00+05:30
2025-08-27 00:45:00+05:30,110661.42,111147.5,110605.6,111118.5,389.46949,0.004130436786370595,0.00041316811764062765,0.002328175307836453,True,2025-08-27 00:45:00+05:30
2025-08-27 01:00:00+05:30,111118.5,111133.12,110830.1,110834.17,242.04469,-0.002558799839810666,0.00020807536818077122,0.002402874300043241,True,2025-08-27 01:00:00+05:30
2025-08-27 01:15:00+05:30,110834.18,111162.59,110834.17,111116.03,286.23975,0.0025430785469859885,0.000345131452614883,0.0024560763888527054,True,2025-08-27 01:15:00+05:30
2025-08-27 01:30:00+05:30,111116.03,111262.69,110918.26,111262.68,135.53222,0.0013197915728269116,0.0004606642774130865,0.0024442417045127366,True,2025-08-27 01:30:00+05:30
2025-08-27 01:45:00+05:30,111262.69,111378.35,111180.0,111332.85,181.32667,0.0006306696908613407,0.0005709197215098105,0.002396885733235887,False,2025-08-27 01:45:00+05:30
2025-08-27 02:00:00+05:30,111332.84,111332.85,111188.66,111202.01,197.99586,-0.0011752146828183374,0.0007280159651440854,0.002149889108678867,False,2025-08-27 02:00:00+05:30
2025-08-27 02:15:00+05:30,111202.01,111380.03,111146.61,111321.58,190.54706,0.0010752503484425802,0.0007515138812647038,0.00215104513059383,False,2025-08-27 02:15:00+05:30
2025-08-27 02:30:00+05:30,111321.57,111335.79,111113.67,111113.68,79.78602,-0.001867562425901692,0.0007296618154143508,0.0021764486001405233,True,2025-08-27 02:30:00+05:30
2025-08-27 02:45:00+05:30,111113.67,111320.55,111113.67,111278.19,88.38052,0.001480555769550751,0.0006961965975805562,0.002158534124234979,True,2025-08-27 02:45:00+05:30
2025-08-27 03:00:00+05:30,111278.19,111460.0,111216.24,111257.44,103.83954,-0.00018646960379209432,0.0006565254601699544,0.002167532929276909,False,2025-08-27 03:00:00+05:30
2025-08-27 03:15:00+05:30,111257.44,111584.61,111181.98,111584.6,103.98474,0.0029405673903695195,0.0006476730561919663,0.002157289932349868,True,2025-08-27 03:15:00+05:30
