,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-08-27 01:30:00+05:30,111116.03,111262.69,110918.26,111262.68,135.53222,0.0013197915728269116,0.0004606642774130865,0.0024442417045127366,True,2025-08-27 01:30:00+05:30
2025-08-27 01:45:00+05:30,111262.69,111378.35,111180.0,111332.85,181.32667,0.0006306696908613407,0.0005709197215098105,0.002396885733235887,False,2025-08-27 01:45:00+05:30
2025-08-27 02:00:00+05:30,111332.84,111332.85,111188.66,111202.01,197.99586,-0.0011752146828183374,0.0007280159651440854,0.002149889108678867,False,2025-08-27 02:00:00+05:30
2025-08-27 02:15:00+05:30,111202.01,111380.03,111146.61,111321.58,190.54706,0.0010752503484425802,0.0007515138812647038,0.00215104513059383,False,2025-08-27 02:15:00+05:30
2025-08-27 02:30:00+05:30,111321.57,111335.79,111113.67,111113.68,79.78602,-0.001867562425901692,0.0007296618154143508,0.0021764486001405233,True,2025-08-27 02:30:00+05:30
2025-08-27 02:45:00+05:30,111113.67,111320.55,111113.67,111278.19,88.38052,0.001480555769550751,0.0006961965975805562,0.002158534124234979,True,2025-08-27 02:45:00+05:30
2025-08-27 03:00:00+05:30,111278.19,111460.0,111216.24,111257.44,103.83954,-0.00018646960379209432,0.0006565254601699544,0.002167532929276909,False,2025-08-27 03:00:00+05:30
2025-08-27 03:15:00+05:30,111257.44,111584.61,111181.98,111584.6,103.98474,0.0029405673903695195,0.0006476730561919663,0.002157289932349868,True,2025-08-27 03:15:00+05:30
2025-08-27 03:30:00+05:30,111584.6,111892.02,111583.38,111885.34,279.98482,0.002695174782183063,0.0009183462582013635,0.0020496646524655357,True,2025-08-27 03:30:00+05:30
2025-08-27 03:45:00+05:30,111885.34,111945.69,111627.13,111642.29,132.26041,-0.002172313191343922,0.0008116649770537499,0.002154921206724652,True,2025-08-27 03:45:00+05:30
2025-08-27 04:00:00+05:30,111642.28,111750.0,111557.09,111594.73,127.23587,-0.0004260034436770477,0.000874952756312114,0.0020952905494156394,False,2025-08-27 04:00:00+05:30
2025-08-27 04:15:00+05:30,111594.72,111925.48,111575.79,111910.01,71.31087,0.0028252230190439764,0.0008686043657105957,0.0020888480491980197,True,2025-08-27 04:15:00+05:30
2025-08-27 04:30:00+05:30,111910.0,112371.0,111888.13,112317.65,304.4533,0.0036425695967678973,0.0009957405177447199,0.002179094155227105,True,2025-08-27 04:30:00+05:30
2025-08-27 04:45:00+05:30,112317.65,112328.88,111931.48,111946.0,232.69934,-0.0033089189455085544,0.000658741898681392,0.002300441126009433,True,2025-08-27 04:45:00+05:30
2025-08-27 05:00:00+05:30,111946.0,111964.07,111781.59,111884.98,122.76456,-0.0005450842370429143,0.00045248445178304176,0.002207794635193618,False,2025-08-27 05:00:00+05:30
2025-08-27 05:15:00+05:30,111884.99,111885.12,111737.38,111763.22,74.59527,-0.0010882604617705738,0.00048230482988954605,0.0021812776912181874,True,2025-08-27 05:15:00+05:30
2025-08-27 05:30:00+05:30,111763.22,111777.26,111634.0,111709.03,189.50433,-0.0004848643408806863,0.00047349131654280676,0.0021849944782101343,False,2025-08-27 05:30:00+05:30
2025-08-27 05:45:00+05:30,111709.04,111775.08,111600.84,111645.95,112.35778,-0.0005646812974743343,0.00023873541235056028,0.0020171914039406056,True,2025-08-27 05:45:00+05:30
2025-08-27 06:00:00+05:30,111645.94,111825.16,111551.58,111569.55,121.78855,-0.0006843060585717264,0.00033246010141250727,0.0019216533145577917,True,2025-08-27 06:00:00+05:30
2025-08-27 06:15:00+05:30,111569.55,111576.11,111339.22,111356.37,176.46761,-0.001910736397162216,0.00010976935420509704,0.0019100227472762321,True,2025-08-27 06:15:00+05:30
2025-08-27 06:30:00+05:30,111356.38,111469.07,111284.17,111392.01,157.0797,0.0003200535362277712,5.978245237514002e-05,0.0018896622208284459,True,2025-08-27 06:30:00+05:30
2025-08-27 06:45:00+05:30,111392.02,111392.02,111197.65,111253.56,107.55655,-0.0012429078171763974,-3.3896423026746894e-05,0.001906239311384511,True,2025-08-27 06:45:00+05:30
