,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-12 23:30:00+05:30,115815.16,116061.04,115769.88,116023.52,303.95724,0.0017990736273212349,0.00044926153887102637,0.0014659946916240163,True,2025-09-12 23:30:00+05:30
2025-09-12 23:45:00+05:30,116023.5,116214.77,116016.61,116196.24,273.51494,0.0014886636778475015,0.0005460143906738768,0.0014676261733032653,True,2025-09-12 23:45:00+05:30
2025-09-13 00:00:00+05:30,116196.23,116478.0,116196.23,116469.91,229.07771,0.002355239722042546,0.0006580906503246165,0.0015176123296060152,True,2025-09-13 00:00:00+05:30
2025-09-13 00:15:00+05:30,116469.92,116495.0,116338.0,116486.18,207.84144,0.00013969273265512783,0.0005709300145907093,0.0014934316198839304,False,2025-09-13 00:15:00+05:30
2025-09-13 00:30:00+05:30,116486.19,116493.26,116320.81,116331.98,247.6758,-0.0013237621836341695,0.0005245132884810655,0.0015387852895751924,True,2025-09-13 00:30:00+05:30
2025-09-13 00:45:00+05:30,116331.98,116528.28,116238.64,116524.88,264.61764,0.0016581854791779538,0.0005638509819165027,0.0015580563872672152,True,2025-09-13 00:45:00+05:30
2025-09-13 01:00:00+05:30,116524.88,116542.29,116411.79,116459.35,266.3979,-0.0005623691695713084,0.0006901832266633767,0.001332370394075024,False,2025-09-13 01:00:00+05:30
2025-09-13 01:15:00+05:30,116459.34,116665.63,116418.7,116632.51,590.04845,0.0014868707407347248,0.0005927211942031052,0.0011839634381561462,True,2025-09-13 01:15:00+05:30
2025-09-13 01:30:00+05:30,116632.51,116632.51,116175.94,116241.95,394.63205,-0.003348637528249987,0.0005302737009243886,0.0013541528401072853,True,2025-09-13 01:30:00+05:30
2025-09-13 01:45:00+05:30,116241.96,116241.96,115974.0,116036.55,200.72785,-0.0017670040807126197,0.0004494353652495231,0.0014423037408201232,True,2025-09-13 01:45:00+05:30
2025-09-13 02:00:00+05:30,116036.55,116244.17,116036.54,116196.37,155.89999,0.0013773246446915355,0.00046316280747141225,0.0014501346121251438,True,2025-09-13 02:00:00+05:30
2025-09-13 02:15:00+05:30,116196.37,116358.0,116140.03,116157.33,147.0107,-0.00033598295712677917,0.00044912147088749796,0.0014567619756972623,False,2025-09-13 02:15:00+05:30
2025-09-13 02:30:00+05:30,116157.34,116157.34,115909.25,116089.27,146.03863,-0.0005859294458644415,0.0003640793920951069,0.0014654685566152829,False,2025-09-13 02:30:00+05:30
2025-09-13 02:45:00+05:30,116089.27,116113.35,115945.13,115974.39,78.30602,-0.0009895832750089761,0.0002603700722650648,0.0014850571392389118,True,2025-09-13 02:45:00+05:30
2025-09-13 03:00:00+05:30,115974.39,115974.39,115854.99,115855.0,64.71334,-0.0010294514159548962,0.00021749558633059053,0.0015103583351560276,True,2025-09-13 03:00:00+05:30
2025-09-13 03:15:00+05:30,115855.0,115898.66,115752.68,115865.89,96.39806,9.399680635269192e-05,0.00016113592399601972,0.0014918512845014838,False,2025-09-13 03:15:00+05:30
2025-09-13 03:30:00+05:30,115865.89,116107.26,115865.89,116031.1,100.4369,0.0014258726187663662,0.00018721569563099895,0.0015099752826182227,True,2025-09-13 03:30:00+05:30
2025-09-13 03:45:00+05:30,116031.1,116360.43,116026.26,116130.96,190.68702,0.0008606313307379931,0.00012140210645856243,0.0014460196866952456,True,2025-09-13 03:45:00+05:30
2025-09-13 04:00:00+05:30,116130.96,116161.37,115900.94,115943.97,121.54956,-0.0016101649379287597,2.5995496008385244e-05,0.001495846644570692,True,2025-09-13 04:00:00+05:30
2025-09-13 04:15:00+05:30,115943.97,116053.49,115943.61,116027.46,81.34386,0.0007200891948067056,9.263777905412219e-05,0.0014955816438184555,True,2025-09-13 04:15:00+05:30
2025-09-13 04:30:00+05:30,116027.46,116027.47,115929.06,115977.09,70.66276,-0.0004341213709238012,-1.902197085812962e-05,0.0014439477778141244,True,2025-09-13 04:30:00+05:30
2025-09-13 04:45:00+05:30,115977.1,116133.44,115934.75,116092.43,107.071,0.000994506759912639,-4.3729816754872754e-05,0.001420834325610732,True,2025-09-13 04:45:00+05:30
2025-09-13 05:00:00+05:30,116092.43,116161.37,116035.02,116152.33,62.4407,0.0005159681815603001,-0.00013569339377898505,0.0013128052416405487,True,2025-09-13 05:00:00+05:30
2025-09-13 05:15:00+05:30,116152.33,116152.33,116016.53,116029.42,107.99648,-0.0010581793753082769,-0.00019558699917715527,0.0013268302639082312,True,2025-09-13 05:15:00+05:30
2025-09-13 05:30:00+05:30,116029.41,116118.52,115978.56,116011.22,147.9205,-0.00015685676960197625,-0.00013724172847554562,0.0012999945304910522,False,2025-09-13 05:30:00+05:30
2025-09-13 05:45:00+05:30,116011.22,116118.52,115959.59,116064.73,118.87049,0.0004612484895856195,-0.00019708857795516232,0.0012391153164573786,True,2025-09-13 05:45:00+05:30
2025-09-13 06:00:00+05:30,116064.73,116255.92,116051.19,116197.01,121.02019,0.0011397088503974917,-0.00011198467695672232,0.0012707534556657383,True,2025-09-13 06:00:00+05:30
2025-09-13 06:15:00+05:30,116197.02,116298.78,116197.01,116209.32,88.66789,0.00010594076388037443,-0.00018103117579943985,0.0012156279951157994,False,2025-09-13 06:15:00+05:30
2025-09-13 06:30:00+05:30,116209.32,116275.81,116150.57,116152.0,109.83863,-0.0004932478737506019,-3.826169307447058e-05,0.0009660926125954692,True,2025-09-13 06:30:00+05:30
2025-09-13 06:45:00+05:30,116152.0,116248.0,116001.0,116001.0,103.90265,-0.0013000206625800592,-1.4912522167842557e-05,0.0009269629404046671,True,2025-09-13 06:45:00+05:30
2025-09-13 07:00:00+05:30,116001.0,116050.0,115806.85,115849.84,201.19988,-0.0013030922147223567,-0.00014893336513853716,0.000908665778093973,True,2025-09-13 07:00:00+05:30
