,Open,High,Low,Close,Volume,Returns,Avg_Daily_Return,Volatility,Key_Point,fetch_timestamp
2025-09-11 23:30:00+05:30,114589.84,114605.54,114357.17,114357.18,110.03539,-0.0020303719771317397,0.00038315046900312953,0.002090770554356812,True,2025-09-11 23:30:00+05:30
2025-09-11 23:45:00+05:30,114357.17,114361.98,114102.0,114215.75,170.75957,-0.0012367391360996738,0.0002198940628555357,0.0020830050177755672,True,2025-09-11 23:45:00+05:30
2025-09-12 00:00:00+05:30,114215.75,114276.03,114121.26,114247.63,83.86739,0.0002791208743102569,0.00014256831161068572,0.0020486812666169695,False,2025-09-12 00:00:00+05:30
2025-09-12 00:15:00+05:30,114247.63,114326.12,114197.1,114312.35,51.81113,0.0005664887753031866,-0.00013684407979655533,0.0014906183636027271,True,2025-09-12 00:15:00+05:30
2025-09-12 00:30:00+05:30,114312.35,114406.9,114248.0,114248.0,85.60867,-0.0005629313018234994,2.824734705978993e-05,0.001212999974861837,True,2025-09-12 00:30:00+05:30
2025-09-12 00:45:00+05:30,114248.0,114366.18,114182.04,114335.77,101.09332,0.0007682410195364309,7.995798427035128e-05,0.001221809611630918,True,2025-09-12 00:45:00+05:30
2025-09-12 01:00:00+05:30,114335.77,114442.17,114335.77,114399.85,56.27028,0.000560454527922527,-5.84162926982601e-05,0.0009641493747744858,True,2025-09-12 01:00:00+05:30
2025-09-12 01:15:00+05:30,114399.85,114525.0,114367.56,114419.99,105.34759,0.00017604918188274254,-1.8675584376376397e-05,0.0009561846673940279,True,2025-09-12 01:15:00+05:30
2025-09-12 01:30:00+05:30,114420.0,114487.53,114307.63,114318.08,93.05389,-0.0008906660453300574,-9.925960768787934e-05,0.0009584758627182447,True,2025-09-12 01:30:00+05:30
2025-09-12 01:45:00+05:30,114318.07,114391.43,114248.0,114268.9,101.521,-0.000430203166463361,-5.484880097910705e-05,0.0009187683545172536,True,2025-09-12 01:45:00+05:30
2025-09-12 02:00:00+05:30,114268.9,114313.45,114246.04,114297.46,61.22573,0.0002499367719477341,9.39844261765299e-06,0.00089113169691899,True,2025-09-12 02:00:00+05:30
2025-09-12 02:15:00+05:30,114297.45,114442.16,114279.59,114395.99,52.56267,0.000862048902924073,9.473604232360656e-05,0.0008867466137441857,True,2025-09-12 02:15:00+05:30
2025-09-12 02:30:00+05:30,114395.98,114458.37,114395.98,114433.84,56.26699,0.00033086824109829216,5.269667421266e-05,0.0008522641080573477,True,2025-09-12 02:30:00+05:30
2025-09-12 02:45:00+05:30,114433.85,114448.88,114399.5,114442.16,45.647,7.270576605677981e-05,3.436616634810985e-05,0.0008474399173658618,True,2025-09-12 02:45:00+05:30
2025-09-12 03:00:00+05:30,114442.16,114517.6,114442.16,114514.83,56.12708,0.0006349932577294215,-1.9334780313096102e-05,0.0007658353409353022,True,2025-09-12 03:00:00+05:30
2025-09-12 03:15:00+05:30,114514.83,114514.84,114482.68,114482.69,32.74104,-0.0002806623386683027,-1.842866118656472e-06,0.000755060843971171,True,2025-09-12 03:15:00+05:30
